"title","subtitle","title_kana","artist","artist_kana","request_number","lyrics_start","original_key","remarks1","remarks1_kana","remarks2","remarks2_kana","model_code","genre_code","type_code","release_year","parent_song_id","artist_id","lite"
"[本人映像]CAN'T TAKE MY EYES OFF YOU","サブタイトルサブタイトルサブタイトルサブタイトル","ｷｬﾝﾄﾃｲｸﾏｲｱｲｽﾞｵﾌﾞﾕｰ","BOYS TOWN GANG","ﾎﾞｰｲｽﾞﾀｳﾝｷﾞｬﾝｸﾞ","2704-02","nan","0","nan","nan","nan","nan","270","01","02","2020","S58180","A54398","0"
"[本人映像]All I Want For Christmas","サブタイトルサブタイトルサブタイトルサブタイトル","ｵｰﾙｱｲｳｫﾝﾄﾌｫｰｸﾘｽﾏｽｲｽﾞﾕｰ","MARIAH CAREY","ﾏﾗｲｱｷｬﾘｰ","2704-03","nan","0","nan","nan","nan","nan","270","01","02","2020","S79357","A63135","0"
"[本人映像]We Are The World","サブタイトルサブタイトルサブタイトルサブタイトル","ｳｨｰｱｰｻﾞﾜｰﾙﾄﾞ","USA for AFRICA","ﾕｰｴｽｴｰﾌｫｰｱﾌﾘｶ","2704-04","nan","0","nan","nan","nan","nan","270","01","02","2020","S20253","A65207","0"
"[本人映像]STORY OF MY LIFE","サブタイトルサブタイトルサブタイトルサブタイトル","ｽﾄｰﾘｰｵﾌﾞﾏｲﾗｲﾌ","ONE DIRECTION","ﾜﾝﾀﾞｲﾚｸｼｮﾝ","2704-05","nan","0","nan","nan","nan","nan","270","01","02","2020","S66234","A55106","0"
"[本人映像]Hai Yorokonde(English ver)","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊｲﾖﾛｺﾝﾃﾞｲﾝｸﾞﾘｯｼｭﾊﾞｰｼﾞｮﾝ","こっちのけんと","ｺｯﾁﾉｹﾝﾄ","2704-06","nan","0","nan","nan","nan","nan","270","01","02","2020","S19111","A61471","0"
"[パラパラ]檄!帝国華撃団","サブタイトルサブタイトルサブタイトルサブタイトル","ｹﾞｷﾃｲｺｸｶｹﾞｷﾀﾞﾝﾊﾟﾗﾊﾟﾗ","MI→NA","ﾐｰﾅ","2704-07","nan","0","nan","nan","nan","nan","270","01","00","2020","S55545","A93645","0"
"[パラパラ]残酷な天使のテーゼ","サブタイトルサブタイトルサブタイトルサブタイトル","ｻﾞﾝｺｸﾅﾃﾝｼﾉﾃｰｾﾞﾊﾟﾗﾊﾟﾗ","SHIHORI","ｼﾎﾘ","2704-08","nan","0","nan","nan","nan","nan","270","01","00","2020","S37871","A69477","0"
"[パラパラ]創聖のアクエリオン<HYPER TECHNO HMX MIX>","サブタイトルサブタイトルサブタイトルサブタイトル","ｿｳｾｲﾉｱｸｴﾘｵﾝﾊｲﾊﾟｰﾃｸﾉｴｲﾁｴﾑｴｯｸｽﾐｯｸｽﾊﾟﾗﾊﾟﾗ","HARUKA","ﾊﾙｶ","2704-09","nan","0","nan","nan","nan","nan","270","01","00","2020","S85930","A99365","0"
"[パラパラ]タッチ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾀｯﾁﾊﾟﾗﾊﾟﾗ","KOHANA","ｺﾊﾅ","2704-10","nan","0","nan","nan","nan","nan","270","01","00","2020","S45885","A62231","0"
"[パラパラ]Doragostea Din Tei","サブタイトルサブタイトルサブタイトルサブタイトル","ﾄﾞﾗｺﾞｽﾃｱﾃﾞｨﾃｨﾊﾟﾗﾊﾟﾗ","OｰZONE","ｵｰｿﾞﾝ","2704-11","nan","0","nan","nan","nan","nan","270","01","00","2020","S78078","A94475","0"
"[パラパラ]TORA TORA TORA","サブタイトルサブタイトルサブタイトルサブタイトル","ﾄﾗﾄﾗﾄﾗﾊﾟﾗﾊﾟﾗ","DOMINO","ﾄﾞﾐﾉ","2704-12","nan","0","nan","nan","nan","nan","270","01","00","2020","S37735","A90549","0"
"[パラパラ]パラパラ基礎講座","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊﾟﾗﾊﾟﾗｷｿｺｳｻﾞ","パラパラ基礎講座","ﾊﾟﾗﾊﾟﾗｷｿｺｳｻﾞ","2704-13","nan","0","nan","nan","nan","nan","270","01","00","2020","S82872","A67471","0"
"[パラパラ]また君に恋してる","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏﾀｷﾐﾆｺｲｼﾃﾙﾊﾟﾗﾊﾟﾗ","SHIHORI","ｼﾎﾘ","2704-14","nan","0","nan","nan","nan","nan","270","01","00","2020","S19368","A65204","0"
"[パラパラ]LOVE &JOY","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗﾌﾞｱﾝﾄﾞｼﾞｮｲﾊﾟﾗﾊﾟﾗ","木村由姫","ｷﾑﾗﾕｷ","2704-15","nan","0","nan","nan","nan","nan","270","01","00","2020","S27356","A82549","0"
"[パラパラ]LOVE&JOY","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗﾌﾞｱﾝﾄﾞｼﾞｮｲﾊﾟﾗﾊﾟﾗ","GAL•DOLL","ｷﾞｬﾙﾄﾞｰﾙ","2704-16","nan","0","nan","nan","nan","nan","270","01","00","2020","S60032","A51304","0"
"[パラパラ]LOVEドッきゅん","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗﾌﾞﾄﾞｯｷｭﾝﾊﾟﾗﾊﾟﾗ","CLUB PRINCE","ｸﾗﾌﾞﾌﾟﾘﾝｽ","2704-17","nan","0","nan","nan","nan","nan","270","01","00","2020","S69247","A50300","0"
"[パラパラ]Runner","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗﾝﾅｰﾊﾟﾗﾊﾟﾗ","サンプラザ中野くん feat.DJよっしー","ｻﾝﾌﾟﾗｻﾞﾅｶﾉｸﾝﾌｨｰﾁｬﾘﾝｸﾞﾃﾞｨｼﾞｪｲﾖｯｼｰ","2704-18","nan","0","nan","nan","nan","nan","270","01","00","2020","S30091","A66997","0"
"[パラパラ]恋愛レボリューション21","サブタイトルサブタイトルサブタイトルサブタイトル","ﾚﾝｱｲﾚﾎﾞﾘｭｰｼｮﾝﾆｼﾞｭｳｲﾁﾊﾟﾗﾊﾟﾗ","桃川ともみ feat.9LoveJ EXECUTIVE","ﾓﾓｶﾜﾄﾓﾐﾌｨｰﾁｬﾘﾝｸﾞｸﾗﾌﾞｼﾞｪｲｴｸﾞｾﾞｸﾃｨﾌﾞ","2704-19","nan","0","nan","nan","nan","nan","270","01","00","2020","S64982","A80920","0"
"[生演奏]Story","サブタイトルサブタイトルサブタイトルサブタイトル","ｽﾄｰﾘｰｵﾌﾞﾏｲﾗｲﾌ","AI","ｱｲｳﾁﾘﾅｱﾝﾄﾞｻｴｸﾞｻﾕｶ","2704-20","nan","0","nan","nan","nan","nan","270","01","06","2020","S90926","A10842","0"
"[生演奏]明日への扉","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｽﾍﾉﾄﾋﾞﾗ","I WiSH","ｱｲｳｨｯｼｭ","2704-21","nan","0","nan","nan","nan","nan","270","01","06","2020","S75696","A69594","0"
"[生演奏]夢見る少女じゃいられない","サブタイトルサブタイトルサブタイトルサブタイトル","ﾕﾒﾐﾙｼｮｳｼﾞｮｼﾞｬｲﾗﾚﾅｲ","相川七瀬","ｱｲｶﾜﾅﾅｾ","2704-22","nan","0","nan","nan","nan","nan","270","01","06","2020","S34684","A64746","0"
"[生演奏]翼を下さい","サブタイトルサブタイトルサブタイトルサブタイトル","ﾂﾊﾞｻｦｸﾀﾞｻｲ","赤い鳥","ｱｶｲﾄﾘ","2704-23","nan","+3","nan","nan","nan","nan","270","01","06","2020","S68085","A62077","0"
"[生演奏]創聖のアクエリオン","サブタイトルサブタイトルサブタイトルサブタイトル","ｿｳｾｲﾉｱｸｴﾘｵﾝ","AKINO","ｱｷﾉ","2704-24","nan","0","nan","nan","nan","nan","270","01","06","2020","S92438","A62225","0"
"[生演奏]MAMMA MIA","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏﾝﾏﾐｱ","ABBA","ｱﾊﾞ","2704-25","nan","0","nan","nan","nan","nan","270","01","06","2020","S96689","A95324","0"
"[生演奏]Girlfriend","サブタイトルサブタイトルサブタイトルサブタイトル","ｶﾞｰﾙﾌﾙﾚﾝﾄﾞ","Avril Lavigne","ｱﾌﾞﾘﾙﾗｳﾞｨｰﾝ","2704-26","nan","0","nan","nan","nan","nan","270","01","06","2020","S10657","A89971","0"
"[生演奏]待つわ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏﾂﾜ","あみん","ｱﾐﾝ","2704-27","nan","+1","nan","nan","nan","nan","270","01","06","2020","S85444","A53448","0"
"[生演奏]CAN YOU CELEBRATE?","サブタイトルサブタイトルサブタイトルサブタイトル","ｷｬﾝﾕｰｾﾚﾌﾞﾚｲﾄ","安室奈美恵","ｱﾑﾛﾅﾐｴ","2704-28","nan","+1","nan","nan","nan","nan","270","01","06","2020","S25087","A32133","0"
"[生演奏]I believe","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｲﾋﾞﾘｰﾌﾞ","絢香","ｱﾔｶ","2704-29","nan","0","nan","nan","nan","nan","270","01","06","2020","S75561","A99550","0"
"[生演奏]手をつなごう","サブタイトルサブタイトルサブタイトルサブタイトル","ﾃｦﾂﾅｺﾞｳ","絢香","ｱﾔｶ","2704-30","nan","0","nan","nan","nan","nan","270","01","06","2020","S73216","A90821","0"
"[生演奏]WINDING ROAD","サブタイトルサブタイトルサブタイトルサブタイトル","ﾜｲﾃﾞｨﾝｸﾞﾛｰﾄﾞ","絢香×コブクロ","ｱﾔｶｺﾌﾞｸﾛ","2704-31","nan","0","nan","nan","nan","nan","270","01","06","2020","S26240","A92975","0"
"[生演奏]WISH","サブタイトルサブタイトルサブタイトルサブタイトル","ｳｨｯｼｭ","嵐","ｱﾗｼ","2704-32","nan","0","nan","nan","nan","nan","270","01","06","2020","S54226","A96772","0"
"[生演奏]Happiness","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊﾋﾟﾈｽ","嵐","ｱﾗｼ","2704-33","nan","0","nan","nan","nan","nan","270","01","06","2020","S74420","A99570","0"
"[生演奏]Love so sweet","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗﾌﾞｿｰｽｲｰﾄ","嵐","ｱﾗｼ","2704-34","nan","0","nan","nan","nan","nan","270","01","06","2020","S93192","A15384","0"
"[生演奏]One Love","サブタイトルサブタイトルサブタイトルサブタイトル","ﾜﾝﾗﾌﾞ","嵐","ｱﾗｼ","2704-35","nan","0","nan","nan","nan","nan","270","01","06","2020","S19786","A97301","0"
"[生演奏]陽は、また昇る","サブタイトルサブタイトルサブタイトルサブタイトル","ﾋﾊﾏﾀﾉﾎﾞﾙ","アラジン","ｱﾗｼﾞﾝ","2704-36","nan","0","nan","nan","nan","nan","270","01","06","2020","S13384","A72719","0"
"[生演奏]チャンピオン","サブタイトルサブタイトルサブタイトルサブタイトル","ﾁｬﾝﾋﾟｵﾝ","アリス","ｱﾘｽ","2704-37","nan","+1","nan","nan","nan","nan","270","01","06","2020","S55751","A35604","0"
"[生演奏]雨あがりの夜空に","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾒｱｶﾞﾘﾉﾖｿﾞﾗﾆ","RCサクセション","ｱｰﾙｼｰｻｸｾｼｮﾝ","2704-38","nan","+2","nan","nan","nan","nan","270","01","06","2020","S71109","A85636","0"
"[生演奏]手紙〜拝啓 十五の君へ〜","サブタイトルサブタイトルサブタイトルサブタイトル","ﾃｶﾞﾐﾊｲｹｲｼﾞｭｳｺﾞﾉｷﾐﾍ","アンジェラ•アキ","ｱﾝｼﾞｪﾗｱｷ","2704-39","nan","0","nan","nan","nan","nan","270","01","06","2020","S94642","A14196","0"
"[生演奏]オリビアを聴きながら","サブタイトルサブタイトルサブタイトルサブタイトル","ｵﾘﾋﾞｱｦｷｷﾅｶﾞﾗ","杏里","ｱﾝﾘ","2704-40","nan","0","nan","nan","nan","nan","270","01","06","2020","S32042","A80731","0"
"[生演奏]CAT'S EYE","サブタイトルサブタイトルサブタイトルサブタイトル","ｷｬｯﾂｱｲ","杏里","ｱﾝﾘ","2704-41","nan","0","nan","nan","nan","nan","270","01","06","2020","S29039","A40757","0"
"[生演奏]あゝ無情","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｱﾑｼﾞｮｳ","アン•ルイス","ｱﾝﾙｲｽ","2704-42","nan","0","nan","nan","nan","nan","270","01","06","2020","S83671","A70140","0"
"[生演奏]サブリナ","サブタイトルサブタイトルサブタイトルサブタイトル","ｻﾌﾞﾘﾅ","家入レオ","ｲｴｲﾘﾚｵ","2704-43","nan","0","nan","nan","nan","nan","270","01","06","2020","S75192","A20744","0"
"[生演奏]ありがとう","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾘｶﾞﾄｳ","いきものがかり","ｲｷﾓﾉｶﾞｶﾘ","2704-44","nan","0","nan","nan","nan","nan","270","01","06","2020","S80935","A46594","0"
"[生演奏]歩いていこう","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾙｲﾃｲｺｳ","いきものがかり","ｲｷﾓﾉｶﾞｶﾘ","2704-45","nan","0","nan","nan","nan","nan","270","01","06","2020","S43615","A16655","0"
"うまぴょい伝説","サブタイトルサブタイトルサブタイトルサブタイトル","ｳﾏﾋﾟｮｲﾃﾞﾝｾﾂ","スペシャルウィーク サイレンススズカ トウカイテイオー オグリキャップ ゴールドシップ ウオッカ ダイワスカーレット グラスワンダー メジロマックイーン エルコンドルパサー シンボリルドルフ エアグルーヴ セイウンスカイ スイープトウショウ マチカネフクキタル ミスターシービー メジロドーベル キングヘイロー サトノダイヤモンド キタサンブラック ツルマルツヨシ メジロブライト メジロラモーヌ アストンマーチャン スティルインラブ ジェンティルドンナ ハッピーミーク","ｽﾍﾟｼｬﾙｳｨｰｸ ｻｲﾚﾝｽｽｽﾞｶ ﾄｳｶｲﾃｲｵｰ ｵｸﾞﾘｷｬｯﾌﾟ ｺﾞｰﾙﾄﾞｼｯﾌﾟ ｳｵｯｶ ﾀﾞｲﾜｽｶｰﾚｯﾄ ｸﾞﾗｽﾜﾝﾀﾞｰ ﾒｼﾞﾛﾏｯｸｲｰﾝ ｴﾙｺﾝﾄﾞﾙﾊﾟｻｰ ｼﾝﾎﾞﾘﾙﾄﾞﾙﾌ ｴｱｸﾞﾙｰｳﾞ ｾｲｳﾝｽｶｲ ｽｲｰﾌﾟﾄｳｼｮｳ ﾏﾁｶﾈﾌｸｷﾀﾙ ﾐｽﾀｰｼｰﾋﾞｰ ﾒｼﾞﾛﾄﾞｰﾍﾞﾙ ｷﾝｸﾞﾍｲﾛｰ ｻﾄﾉﾀﾞｲﾔﾓﾝﾄﾞ ｷﾀｻﾝﾌﾞﾗｯｸ ﾂﾙﾏﾙﾂﾖｼ ﾒｼﾞﾛﾌﾞﾗｲﾄ ﾒｼﾞﾛﾗﾓｰﾇ ｱｽﾄﾝﾏｰﾁｬﾝ ｽﾃｨﾙｲﾝﾗﾌﾞ ｼﾞｪﾝﾃｨﾙﾄﾞﾝﾅ ﾊｯﾋﾟｰﾐｰｸ","2704-46","nan","0","nan","nan","nan","nan","270","01","01","2020","S60157","A44276","0"
"[本人映像]天樂","サブタイトルサブタイトルサブタイトルサブタイトル","ﾃﾝｶﾞｸ","和楽器バンド","ﾜｶﾞｯｷﾊﾞﾝﾄﾞ","2704-47","nan","0","nan","nan","nan","nan","270","01","02","2020","S22970","A93807","0"
"UMA Summer","サブタイトルサブタイトルサブタイトルサブタイトル","ｳﾏｻﾏｰ","スマートファルコン (CV.大和田仁美) ナカヤマフェスタ (CV.下地紫野) メジロパーマー (CV.のぐちゆり) ダイタクヘリオス (CV.山根綺) トランセンド (CV.塚田悠衣) ダンツフレーム (CV.福嶋晴菜) ジャングルポケット (CV.藤本侑里) コパノリッキー (CV.稲垣好) ホッコータルマエ (CV.菊池紗矢香) ワンダーアキュート (CV.須藤叶希) ラインクラフト (CV.小島菜々恵) ジェンティルドンナ (CV.芹澤優) ドリームジャーニー (CV.吉岡茉祐) カルストンライトオ (CV.望月ゆみこ)","ｽﾏｰﾄﾌｧﾙｺﾝｵｵﾜﾀﾞﾋﾄﾐﾅｶﾔﾏﾌｪｽﾀｼﾓｼﾞｼﾉﾒｼﾞﾛﾊﾟｰﾏｰﾉｸﾞﾁﾕﾘﾀﾞｲﾀｸﾍﾘｵｽﾔﾏﾈｱﾔﾄﾗﾝｾﾝﾄﾞﾂｶﾀﾞﾕｲﾀﾞﾝﾂﾌﾚｰﾑﾌｸｼﾏﾊﾙﾅｼﾞｬﾝｸﾞﾙﾎﾟｹｯﾄﾌｼﾞﾓﾄﾕﾘｺﾊﾟﾉﾘｯｷｰｲﾅｶﾞｷｺﾉﾐﾎｯｺｰﾀﾙﾏｴｷｸﾁｻﾔｶﾜﾝﾀﾞｰｱｷｭｰﾄｽﾄﾞｳｶﾉｺﾗｲﾝｸﾗﾌﾄｺｼﾞﾏﾅﾅｴｼﾞｪﾝﾃｨﾙﾄﾞﾝﾅｾﾘｻﾞﾜﾕｳﾄﾞﾘｰﾑｼﾞｬｰﾆｰﾖｼｵｶﾏﾕｶﾙｽﾄﾝﾗｲﾄｵﾓﾁﾂﾞｷﾕﾐｺ","2704-48","nan","0","nan","nan","nan","nan","270","01","01","2020","S58019","A10616","0"
"ウマすぎ!グルメパレード","サブタイトルサブタイトルサブタイトルサブタイトル","ｳﾏｽｷﾞｸﾞﾙﾒﾊﾟﾚｰﾄﾞ","スペシャルウィーク (CV.和氣あず未) ミホノブルボン (CV.長谷川育美) ヒシアケボノ (CV.松嵜麗) ライスシャワー (CV.石見舞菜香) ニシノフラワー (CV.河井晴菜) ビコーペガサス (CV.田中あいみ) シュヴァルグラン (CV.夏吉ゆうこ) カツラギエース (CV.藤原夏海) ヒシミラクル (CV.春日さくら) シーザリオ (CV.佐藤榛夏)","ｽﾍﾟｼｬﾙｳｨｰｸﾜｷｱｽﾞﾐﾐﾎﾉﾌﾞﾙﾎﾞﾝﾊｾｶﾞﾜｲｸﾐﾋｼｱｹﾎﾞﾉﾏﾂｻﾞｷﾚｲﾗｲｽｼｬﾜｰｲﾜﾐﾏﾅｶﾆｼﾉﾌﾗﾜｰｶﾜｲﾊﾙﾅﾋﾞｺｰﾍﾟｶﾞｻｽﾀﾅｶｱｲﾐｼｭﾊﾞﾙｸﾞﾗﾝﾅﾂﾖｼﾕｳｺｶﾂﾗｷﾞｴｰｽﾌｼﾞﾜﾗﾅﾂﾐﾋｼﾐﾗｸﾙｶｽｶﾞｻｸﾗｼｰｻﾞﾘｵｻﾄｳﾊﾙｶ","2704-49","nan","0","nan","nan","nan","nan","270","01","01","2020","S89296","A24609","0"
"うまぴょい伝説","サブタイトルサブタイトルサブタイトルサブタイトル","ｳﾏﾋﾟｮｲﾃﾞﾝｾﾂ","スペシャルウィーク (CV.和氣あず未) ゴールドシップ (CV.上田瞳) ヒシアマゾン (CV.巽悠衣子) ミホノブルボン (CV.長谷川育美) ヒシアケボノ (CV.松嵜麗) ライスシャワー (CV.石見舞菜香) エイシンフラッシュ (CV.藤野彩水) トーセンジョーダン (CV.鈴木絵理) ニシノフラワー (CV.河井晴菜) ビコーペガサス (CV.田中あいみ) サクラチヨノオー (CV.野口瑠璃子) シュヴァルグラン (CV.夏吉ゆうこ) カツラギエース (CV.藤原夏海) ヒシミラクル (CV.春日さくら) シーザリオ (CV.佐藤榛夏)","ｽﾍﾟｼｬﾙｳｨｰｸﾜｷｱｽﾞﾐｺﾞｰﾙﾄﾞｼｯﾌﾟｳｴﾀﾞﾋﾄﾐﾋｼｱﾏｿﾞﾝﾀﾂﾐﾕｲｺﾐﾎﾉﾌﾞﾙﾎﾞﾝﾊｾｶﾞﾜｲｸﾐﾋｼｱｹﾎﾞﾉﾏﾂｻﾞｷﾚｲﾗｲｽｼｬﾜｰｲﾜﾐﾏﾅｶｴｲｼﾝﾌﾗｯｼｭﾌｼﾞﾉｱﾔﾐﾄｰｾﾝｼﾞｮｰﾀﾞﾝｽｽﾞｷｴﾘﾆｼﾉﾌﾗﾜｰｶﾜｲﾊﾙﾅﾋﾞｺｰﾍﾟｶﾞｻｽﾀﾅｶｱｲﾐｻｸﾗﾁﾖﾉｵｰﾉｸﾞﾁﾙﾘｺｼｭﾊﾞﾙｸﾞﾗﾝﾅﾂﾖｼﾕｳｺｶﾂﾗｷﾞｴｰｽﾌｼﾞﾜﾗﾅﾂﾐﾋｼﾐﾗｸﾙｶｽｶﾞｻｸﾗｼｰｻﾞﾘｵｻﾄｳﾊﾙｶ","2704-50","nan","0","nan","nan","nan","nan","270","01","01","2020","S36702","A94408","0"
"うまぴょい伝説","サブタイトルサブタイトルサブタイトルサブタイトル","ｳﾏﾋﾟｮｲﾃﾞﾝｾﾂ","マンハッタンカフェ (CV.小倉唯)、ミホノブルボン (CV.長谷川育美)、アグネスタキオン (CV.上坂すみれ)、アドマイヤベガ (CV.咲々木瞳)、ヴィブロス (CV.伊藤彩沙)、ダンツフレーム (CV.福嶋晴菜)、ジャングルポケット (CV.藤本侑里)、スティルインラブ (CV.宮下早紀)、ネオユニヴァース (CV.白石晴香)、ラインクラフト (CV.小島菜々恵)、シーザリオ (CV.佐藤榛夏)、エアメサイア (CV.根本優奈)、デアリングハート (CV.希水しお)","ﾏﾝﾊｯﾀﾝｶﾌｪｵｸﾞﾗﾕｲﾐﾎﾉﾌﾞﾙﾎﾞﾝﾊｾｶﾞﾜｲｸﾐｱｸﾞﾈｽﾀｷｵﾝｳｴｻｶｽﾐﾚｱﾄﾞﾏｲﾔﾍﾞｶﾞｻｻｷﾋﾄﾐﾋﾞﾌﾞﾛｽｲﾄｳｱﾔｻﾀﾞﾝﾂﾌﾚｰﾑﾌｸｼﾏﾊﾙﾅｼﾞｬﾝｸﾞﾙﾎﾟｹｯﾄﾌｼﾞﾓﾄﾕﾘｽﾃｨﾙｲﾝﾗﾌﾞﾐﾔｼﾀｻｷﾈｵﾕﾆﾊﾞｰｽｼﾗｲｼﾊﾙｶﾗｲﾝｸﾗﾌﾄｺｼﾞﾏﾅﾅｴｼｰｻﾞﾘｵｻﾄｳﾊﾙｶｴｱﾒｻｲｱﾈﾓﾄﾕﾅﾃﾞｱﾘﾝｸﾞﾊｰﾄｷｽｲｼｵ","2704-51","nan","0","nan","nan","nan","nan","270","01","01","2020","S96453","A82040","0"
